row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,sales_value_tier,order_month,order_year
109,CA-2017-119004,2017-11-23,2017-11-28,Standard Class,JM-15250,Janet Martin,Consumer,United States,Charlotte,North Carolina,28205,South,OFF-AR-10000390,OFFICE SUPPLIES,Art,Newell Chalk Holder,3.3,1,0.2,1.07,Low,11,2017
111,CA-2017-146780,2017-12-25,2017-12-30,Standard Class,CV-12805,Cynthia Voltz,Corporate,United States,New York City,New York,10035,East,FUR-FU-10001934,FURNITURE,Furnishings,Magnifier Swing Arm Lamp,41.96,2,0.0,10.91,Low,12,2017
127,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10003274,OFFICE SUPPLIES,Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.7,-1.83,Low,11,2017
128,US-2017-107272,2017-11-05,2017-11-12,Standard Class,TS-21610,Troy Staebel,Consumer,United States,Phoenix,Arizona,85023,West,OFF-ST-10002974,OFFICE SUPPLIES,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.2,30.5,Medium,11,2017
131,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,TEC-PH-10002293,TECHNOLOGY,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,59.97,5,0.4,-11.99,Low,2,2017
132,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-PA-10002377,OFFICE SUPPLIES,Paper,Xerox 1916,78.3,2,0.2,29.36,Low,2,2017
133,US-2017-164147,2017-02-02,2017-02-05,First Class,DW-13585,Dorothy Wardle,Corporate,United States,Columbus,Ohio,43229,East,OFF-FA-10002780,OFFICE SUPPLIES,Fasteners,Staples,21.46,9,0.2,6.97,Low,2,2017
142,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-AR-10000940,OFFICE SUPPLIES,Art,Newell 343,8.82,3,0.0,2.38,Low,9,2017
143,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-EN-10004030,OFFICE SUPPLIES,Envelopes,Convenience Packs of Business Envelopes,10.86,3,0.0,5.1,Low,9,2017
144,CA-2017-106180,2017-09-18,2017-09-23,Standard Class,SH-19975,Sally Hughsby,Corporate,United States,San Francisco,California,94122,West,OFF-PA-10004327,OFFICE SUPPLIES,Paper,Xerox 1911,143.7,3,0.0,68.98,Low,9,2017
145,CA-2017-155376,2017-12-22,2017-12-27,Standard Class,SG-20080,Sandra Glassco,Consumer,United States,Independence,Missouri,64055,Central,OFF-AP-10001058,OFFICE SUPPLIES,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,839.43,3,0.0,218.25,High,12,2017
177,US-2017-152366,2017-04-21,2017-04-25,Second Class,SJ-20500,Shirley Jackson,Consumer,United States,Houston,Texas,77036,Central,OFF-AP-10002684,OFFICE SUPPLIES,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.8,-243.16,Low,4,2017
198,CA-2017-107720,2017-11-06,2017-11-13,Standard Class,VM-21685,Valerie Mitchum,Home Office,United States,Westfield,New Jersey,7090,East,OFF-ST-10001414,OFFICE SUPPLIES,Storage,Decoflex Hanging Personal Folder File,46.26,3,0.0,12.03,Low,11,2017
200,US-2017-124303,2017-07-06,2017-07-13,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10002749,OFFICE SUPPLIES,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06,3,0.2,5.82,Low,7,2017
201,CA-2017-105074,2017-06-24,2017-06-29,Standard Class,MB-17305,Maria Bertelson,Consumer,United States,Akron,Ohio,44312,East,OFF-PA-10002666,OFFICE SUPPLIES,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,21.74,3,0.2,6.8,Low,6,2017
204,US-2017-116701,2017-12-17,2017-12-21,Second Class,LC-17140,Logan Currie,Consumer,United States,Dallas,Texas,75220,Central,OFF-AP-10003217,OFFICE SUPPLIES,Appliances,Eureka Sanitaire  Commercial Upright,66.28,2,0.8,-178.97,Low,12,2017
205,CA-2017-126382,2017-06-03,2017-06-07,Standard Class,HK-14890,Heather Kirkland,Corporate,United States,Franklin,Tennessee,37064,South,FUR-FU-10002960,FURNITURE,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,7,0.2,9.67,Low,6,2017
206,CA-2017-108329,2017-12-09,2017-12-14,Standard Class,LE-16810,Laurel Elliston,Consumer,United States,Whittier,California,90604,West,TEC-PH-10001918,TECHNOLOGY,Phones,Nortel Business Series Terminal T7208 Digital phone,444.77,4,0.2,44.48,Medium,12,2017
207,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10000642,OFFICE SUPPLIES,Storage,"Tennsco Lockers, Gray",83.92,4,0.0,5.87,Low,12,2017
208,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,TEC-PH-10001700,TECHNOLOGY,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,131.98,2,0.0,35.63,Low,12,2017
209,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-BI-10003274,OFFICE SUPPLIES,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92,4,0.0,7.48,Low,12,2017
210,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-FA-10000134,OFFICE SUPPLIES,Fasteners,"Advantus Push Pins, Aluminum Head",52.29,9,0.0,16.21,Low,12,2017
211,CA-2017-135860,2017-12-01,2017-12-07,Standard Class,JH-15985,Joseph Holt,Consumer,United States,Saginaw,Michigan,48601,Central,OFF-ST-10001522,OFFICE SUPPLIES,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",91.99,1,0.0,3.68,Low,12,2017
232,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10001705,FURNITURE,Tables,Bush Advantage Collection Round Conference Table,233.86,2,0.45,-102.05,Medium,4,2017
233,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-TA-10003473,FURNITURE,Tables,Bretford Rectangular Conference Table Tops,620.61,3,0.45,-248.25,High,4,2017
234,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,OFF-BI-10001679,OFFICE SUPPLIES,Binders,GBC Instant Index System for Binding Systems,5.33,2,0.7,-3.55,Low,4,2017
235,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,FUR-FU-10004017,FURNITURE,Furnishings,"\"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39\"\" x 49\"\"\"",258.07,3,0.2,0.0,Medium,4,2017
236,US-2017-100930,2017-04-07,2017-04-12,Standard Class,CS-12400,Christopher Schild,Home Office,United States,Tampa,Florida,33614,South,TEC-AC-10003832,TECHNOLOGY,Accessories,Logitech�P710e Mobile Speakerphone,617.98,3,0.2,-7.72,High,4,2017
237,CA-2017-160514,2017-11-12,2017-11-16,Standard Class,DB-13120,David Bremer,Corporate,United States,Santa Clara,California,95051,West,OFF-PA-10002479,OFFICE SUPPLIES,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),10.56,2,0.0,4.75,Low,11,2017
259,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,TEC-AC-10000290,TECHNOLOGY,Accessories,Sabrent 4-Port USB 2.0 Hub,20.37,3,0.0,6.93,Low,12,2017
260,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-ST-10002790,OFFICE SUPPLIES,Storage,Safco Industrial Shelving,221.55,3,0.0,6.65,Medium,12,2017
261,CA-2017-163139,2017-12-01,2017-12-03,Second Class,CC-12670,Craig Carreira,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003460,OFFICE SUPPLIES,Binders,Acco 3-Hole Punch,17.52,5,0.2,6.13,Low,12,2017
262,US-2017-155299,2017-06-08,2017-06-12,Standard Class,Dl-13600,Dorris liebe,Corporate,United States,Pasadena,Texas,77506,Central,OFF-AP-10002203,OFFICE SUPPLIES,Appliances,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.62,2,0.8,-4.47,Low,6,2017
267,CA-2017-136826,2017-06-16,2017-06-20,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Chapel Hill,North Carolina,27514,South,OFF-AR-10003602,OFFICE SUPPLIES,Art,"Quartet Omega Colored Chalk, 12/Pack",14.02,3,0.2,4.73,Low,6,2017
269,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-ST-10004180,OFFICE SUPPLIES,Storage,Safco Commercial Shelving,37.21,1,0.2,-7.44,Low,12,2017
270,US-2017-145366,2017-12-09,2017-12-13,Standard Class,CA-12310,Christine Abelman,Corporate,United States,Cincinnati,Ohio,45231,East,OFF-EN-10004386,OFFICE SUPPLIES,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",57.58,3,0.2,21.59,Low,12,2017
271,CA-2017-163979,2017-12-28,2018-01-02,Second Class,KH-16690,Kristen Hastings,Corporate,United States,San Francisco,California,94110,West,OFF-ST-10003208,OFFICE SUPPLIES,Storage,Adjustable Depth Letter/Legal Cart,725.84,4,0.0,210.49,High,12,2017
276,CA-2017-118136,2017-09-16,2017-09-17,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,OFFICE SUPPLIES,Art,Newell 330,5.98,1,0.0,1.55,Low,9,2017
277,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,OFFICE SUPPLIES,Paper,"Post-it ?Important Message? Note Pad, Neon Colors, 50 Sheets/Pad",11.65,2,0.2,4.08,Low,10,2017
279,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,OFFICE SUPPLIES,Storage,Eldon Simplefile Box Office,59.71,6,0.2,5.97,Low,10,2017
280,CA-2017-132976,2017-10-13,2017-10-17,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,OFFICE SUPPLIES,Labels,Avery 489,24.84,3,0.2,8.69,Low,10,2017
304,US-2017-152380,2017-11-19,2017-11-23,Standard Class,JH-15910,Jonathan Howell,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10002533,FURNITURE,Tables,BPI Conference Tables,219.08,3,0.5,-131.45,Medium,11,2017
309,CA-2017-126774,2017-04-15,2017-04-17,First Class,SH-20395,Shahid Hopkins,Consumer,United States,Arlington,Virginia,22204,South,OFF-AR-10002804,OFFICE SUPPLIES,Art,Faber Castell Col-Erase Pencils,4.89,1,0.0,2.0,Low,4,2017
326,CA-2017-153339,2017-11-03,2017-11-05,Second Class,DJ-13510,Don Jones,Corporate,United States,Murfreesboro,Tennessee,37130,South,FUR-FU-10001967,FURNITURE,Furnishings,Telescoping Adjustable Floor Lamp,15.99,1,0.2,1.0,Low,11,2017
346,CA-2017-169901,2017-06-15,2017-06-19,Standard Class,CC-12550,Clay Cheatham,Consumer,United States,San Francisco,California,94122,West,TEC-PH-10002293,TECHNOLOGY,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,47.98,3,0.2,4.8,Low,6,2017
347,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10004027,OFFICE SUPPLIES,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",7.56,3,0.0,3.1,Low,7,2017
348,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-PA-10000249,OFFICE SUPPLIES,Paper,Easy-staple paper,24.56,2,0.0,11.54,Low,7,2017
349,CA-2017-134306,2017-07-08,2017-07-12,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Lowell,Massachusetts,1852,East,OFF-AR-10001374,OFFICE SUPPLIES,Art,"BIC Brite Liner Highlighters, Chisel Tip",12.96,2,0.0,4.15,Low,7,2017
360,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-AP-10001124,OFFICE SUPPLIES,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,8,0.0,168.44,High,3,2017
361,CA-2017-155698,2017-03-08,2017-03-11,First Class,VB-21745,Victoria Brennan,Corporate,United States,Columbus,Georgia,31907,South,OFF-LA-10001158,OFFICE SUPPLIES,Labels,"\"Avery Address/Shipping Labels for Typewriters, 4\"\" x 2\"\"\"",20.7,2,0.0,9.94,Low,3,2017
362,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-LA-10001158,OFFICE SUPPLIES,Labels,"\"Avery Address/Shipping Labels for Typewriters, 4\"\" x 2\"\"\"",20.7,2,0.0,9.94,Low,9,2017
363,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-CH-10000785,FURNITURE,Chairs,Global Ergonomic Managers Chair,488.65,3,0.1,86.87,Medium,9,2017
364,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,OFF-AR-10003732,OFFICE SUPPLIES,Art,Newell 333,5.56,2,0.0,1.45,Low,9,2017
365,CA-2017-144904,2017-09-25,2017-10-01,Standard Class,KW-16435,Katrina Willman,Consumer,United States,New York City,New York,10009,East,FUR-FU-10000023,FURNITURE,Furnishings,Eldon Wave Desk Accessories,47.12,8,0.0,20.73,Low,9,2017
371,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-PA-10002036,OFFICE SUPPLIES,Paper,Xerox 1930,25.92,5,0.2,9.4,Low,5,2017
372,CA-2017-104745,2017-05-29,2017-06-04,Standard Class,GT-14755,Guy Thornton,Consumer,United States,Harlingen,Texas,78550,Central,OFF-ST-10002205,OFFICE SUPPLIES,Storage,File Shuttle I and Handi-File,53.42,3,0.2,4.67,Low,5,2017
378,US-2017-134481,2017-08-27,2017-09-01,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,FURNITURE,Tables,"\"Office Impressions End Table, 20-1/2\"\"H x 24\"\"W x 20\"\"D\"",1488.42,7,0.3,-297.68,High,8,2017
390,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000050,OFFICE SUPPLIES,Binders,"Angle-D Binders with Locking Rings, Label Holders",23.36,4,0.2,7.88,Low,12,2017
391,CA-2017-101798,2017-12-11,2017-12-15,Standard Class,MV-18190,Mike Vittorini,Consumer,United States,New York City,New York,10009,East,TEC-AC-10001998,TECHNOLOGY,Accessories,Logitech�LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,39.98,2,0.0,13.59,Low,12,2017
395,CA-2017-102946,2017-06-30,2017-07-05,Standard Class,VP-21730,Victor Preis,Home Office,United States,Las Vegas,Nevada,89115,West,OFF-BI-10004492,OFFICE SUPPLIES,Binders,Tuf-Vin Binders,75.79,3,0.2,25.58,Low,6,2017
396,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,OFFICE SUPPLIES,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2,0.0,9.49,Low,10,2017
397,CA-2017-165603,2017-10-17,2017-10-19,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,OFFICE SUPPLIES,Paper,Xerox 1958,12.96,2,0.0,6.22,Low,10,2017
405,CA-2017-117933,2017-12-24,2017-12-29,Standard Class,RF-19840,Roy Franz�sisch,Consumer,United States,New York City,New York,10024,East,OFF-AP-10004249,OFFICE SUPPLIES,Appliances,Staple holder,35.91,3,0.0,9.7,Low,12,2017
406,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10000158,TECHNOLOGY,Accessories,Sony 64GB Class 10 Micro SDHC R40 Memory Card,179.95,5,0.0,37.79,Medium,12,2017
407,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,TEC-CO-10004115,TECHNOLOGY,Copiers,Sharp AL-1530CS Digital Copier,1199.98,3,0.2,434.99,High,12,2017
408,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10003724,OFFICE SUPPLIES,Paper,"Wirebound Message Book, 4 per Page",27.15,5,0.0,13.3,Low,12,2017
409,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-TA-10002041,FURNITURE,Tables,"Bevis Round Conference Table Top, X-Base",1004.02,7,0.2,-112.95,High,12,2017
410,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10002893,OFFICE SUPPLIES,Paper,"\"Wirebound Service Call Books, 5 1/2\"\" x 4\"\"\"",9.68,1,0.0,4.65,Low,12,2017
411,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-LA-10003766,OFFICE SUPPLIES,Labels,Self-Adhesive Removable Labels,28.35,9,0.0,13.61,Low,12,2017
412,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,OFF-PA-10001970,OFFICE SUPPLIES,Paper,Xerox 1908,55.98,1,0.0,27.43,Low,12,2017
413,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-BO-10001972,FURNITURE,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,1336.83,13,0.15,31.45,High,12,2017
414,CA-2017-117457,2017-12-08,2017-12-12,Standard Class,KH-16510,Keith Herrera,Consumer,United States,San Francisco,California,94110,West,FUR-CH-10003956,FURNITURE,Chairs,Novimex High-Tech Fabric Mesh Task Chair,113.57,2,0.2,-18.45,Low,12,2017
415,CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,OFF-PA-10000157,OFFICE SUPPLIES,Paper,Xerox 191,139.86,7,0.0,65.73,Low,11,2017
416,CA-2017-142636,2017-11-03,2017-11-07,Standard Class,KC-16675,Kimberly Carter,Corporate,United States,Seattle,Washington,98105,West,FUR-CH-10001891,FURNITURE,Chairs,Global Deluxe Office Fabric Chairs,307.14,4,0.2,26.87,Medium,11,2017
417,CA-2017-122105,2017-06-24,2017-06-28,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Huntington Beach,California,92646,West,OFF-AR-10004344,OFFICE SUPPLIES,Art,Bulldog Vacuum Base Pencil Sharpener,95.92,8,0.0,25.9,Low,6,2017
419,CA-2017-154816,2017-11-06,2017-11-10,Standard Class,VB-21745,Victoria Brennan,Corporate,United States,Richmond,Kentucky,40475,South,OFF-PA-10003845,OFFICE SUPPLIES,Paper,Xerox 1987,5.78,1,0.0,2.83,Low,11,2017
420,CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-AR-10001573,OFFICE SUPPLIES,Art,American Pencil,9.32,4,0.0,2.7,Low,3,2017
421,CA-2017-110478,2017-03-04,2017-03-09,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90045,West,OFF-EN-10000483,OFFICE SUPPLIES,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",15.25,1,0.0,7.02,Low,3,2017
423,CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,FURNITURE,Furnishings,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",56.56,4,0.0,14.71,Low,10,2017
424,CA-2017-125388,2017-10-19,2017-10-23,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,OFFICE SUPPLIES,Storage,Crate-A-Files,32.7,3,0.0,8.5,Low,10,2017
425,CA-2017-155705,2017-08-21,2017-08-23,Second Class,NF-18385,Natalie Fritzler,Consumer,United States,Jackson,Mississippi,39212,South,FUR-CH-10000015,FURNITURE,Chairs,Hon Multipurpose Stacking Arm Chairs,866.4,4,0.0,225.26,High,8,2017
426,CA-2017-149160,2017-11-23,2017-11-26,Second Class,JM-15265,Janet Molinari,Corporate,United States,Canton,Michigan,48187,Central,FUR-FU-10003347,FURNITURE,Furnishings,Coloredge Poster Frame,28.4,2,0.0,11.08,Low,11,2017
